"x","y","marks"
2899,5538,"1"
2900,6784,"3"
2900,4181,"1"
2900,3025,"1"
2900,3815,"0"
2900,2924,"3"
2900,3207,"4"
2900,1139,"1"
2900,5110,"0"
2900,4644,"1"
2900,6270,"1"
2900,2113,"2"
2900,3919,"1"
2901,1473,"3"
2901,6182,"1"
2901,4705,"4"
2901,6004,"2"
2901,7048,"1"
2901,6654,"1"
2901,2660,"1"
2901,4809,"3"
2901,3578,"1"
2901,1257,"3"
2902,7071,"1"
2902,5189,"0"
2902,5749,"1"
2902,5079,"0"
2902,3331,"1"
2902,3520,"1"
2902,5843,"4"
2902,5307,"4"
2902,6373,"1"
2902,1607,"0"
2903,5170,"4"
2903,3760,"0"
2903,2208,"0"
2903,6202,"1"
2903,4932,"4"
2903,5725,"4"
2903,2143,"0"
2903,2836,"3"
2903,48,"1"
2904,556,"1"
2904,5572,"1"
2904,2055,"2"
2904,2004,"2"
2904,4853,"0"
2904,6600,"4"
2904,2275,"1"
2904,5927,"1"
2904,1690,"3"
2904,6924,"1"
2904,3041,"4"
2904,1016,"3"
2904,4110,"3"
2904,2577,"0"
2904,5736,"1"
2905,4259,"4"
2905,392,"1"
2905,4540,"1"
2905,3158,"1"
2905,4303,"4"
2905,3128,"4"
2905,4466,"1"
2905,1910,"2"
2905,2945,"3"
2905,2321,"1"
2906,587,"0"
2906,5286,"4"
2906,5941,"1"
2906,6103,"3"
2906,6755,"1"
2906,726,"0"
2907,4670,"1"
2907,628,"0"
2907,3778,"4"
2907,2455,"2"
2907,6528,"1"
2907,1343,"1"
2907,4401,"0"
2907,1397,"1"
2907,4024,"4"
2907,2967,"4"
2907,1063,"3"
2907,3369,"4"
2907,5222,"3"
2907,6487,"1"
2907,4719,"0"
2907,1294,"1"
2907,1423,"1"
2908,1833,"2"
2908,6773,"3"
2908,4911,"1"
2908,1231,"1"
2908,820,"1"
2908,3177,"1"
2908,1176,"1"
2908,6866,"1"
2908,903,"0"
2908,6426,"0"
2908,4592,"1"
2908,3261,"4"
2909,7135,"1"
2909,3715,"0"
2909,5147,"1"
2909,999,"0"
2909,3617,"1"
2909,3539,"1"
2909,2884,"1"
2909,1503,"4"
2909,2094,"2"
2909,1744,"1"
2909,1089,"3"
2909,6712,"4"
2909,3933,"1"
2909,2643,"4"
2909,2246,"1"
2910,5602,"1"
2910,1450,"3"
2910,3000,"0"
2910,4774,"4"
2910,3238,"4"
2910,5411,"1"
2910,2536,"1"
2910,5433,"0"
2910,454,"1"
2911,6351,"1"
2911,6147,"1"
2911,4502,"4"
2912,6463,"1"
2912,6076,"3"
2912,6562,"1"
2912,5628,"0"
2912,4071,"0"
2912,5874,"1"
2912,1586,"0"
2912,5361,"1"
2912,855,"0"
2912,3098,"4"
2912,3959,"4"
2912,5913,"4"
2912,4556,"1"
2913,5816,"2"
2913,5454,"4"
2913,5164,"4"
2913,2799,"1"
2913,2908,"1"
2913,4289,"1"
2913,2122,"2"
2913,1780,"2"
2914,6840,"1"
2914,1535,"3"
2914,4576,"4"
2914,3313,"0"
2914,5845,"1"
2914,5093,"4"
2915,3801,"4"
2915,4738,"1"
2915,6651,"4"
2915,3426,"1"
2915,4642,"4"
2915,6230,"1"
2915,5893,"1"
2915,661,"0"
2916,7006,"1"
2916,4352,"1"
2916,6166,"1"
2916,4160,"4"
2916,6623,"1"
2916,2617,"1"
2916,4049,"0"
2916,4269,"0"
2916,929,"1"
2916,6052,"1"
2917,6115,"3"
2917,4378,"3"
2917,5132,"4"
2917,693,"0"
2917,3295,"0"
2917,6400,"1"
2917,3018,"1"
2917,2190,"1"
2917,1655,"2"
2917,5859,"2"
2917,4626,"1"
2917,3448,"4"
2918,3341,"0"
2918,4947,"4"
2918,6020,"1"
2918,5264,"4"
2918,4872,"0"
2918,4484,"4"
2919,5479,"1"
2919,5152,"4"
2919,2111,"1"
2919,1272,"1"
2919,5111,"0"
2919,1037,"1"
2919,1367,"1"
2919,4610,"1"
2919,2161,"1"
2919,4321,"3"
2920,5405,"0"
2920,4897,"0"
2920,3475,"0"
2920,1861,"2"
2920,986,"1"
2920,6273,"1"
2920,3739,"0"
2920,1621,"1"
2920,512,"1"
2920,5991,"2"
2920,2656,"4"
2920,6853,"4"
2920,2520,"4"
2920,2061,"1"
2921,5770,"1"
2921,41,"1"
2921,5750,"1"
2921,7080,"1"
2921,4175,"1"
2921,5511,"1"
2921,3705,"0"
2921,2944,"1"
2921,5221,"4"
2921,1891,"2"
2921,3685,"2"
2921,4698,"0"
2921,2309,"0"
2922,6699,"1"
2922,3275,"4"
2922,3779,"4"
2922,5969,"2"
2922,5387,"0"
2922,3145,"4"
2922,5239,"1"
2922,5178,"0"
2922,4460,"1"
2922,6523,"1"
2922,4089,"4"
2922,6807,"1"
2922,2860,"2"
2922,4972,"1"
2922,5653,"3"
2922,769,"0"
2922,4715,"1"
2923,4927,"0"
2923,3602,"1"
2923,5682,"1"
2923,3079,"1"
2923,3166,"1"
2923,1115,"1"
2923,5200,"3"
2924,5717,"1"
2924,3211,"0"
2924,3035,"1"
2924,5944,"1"
2924,6732,"1"
2924,5804,"2"
2924,2982,"1"
2924,6994,"1"
2924,6666,"1"
2925,6375,"0"
2925,4593,"1"
2925,806,"1"
2925,5285,"4"
2925,6136,"4"
2925,474,"1"
2925,2133,"1"
2925,3557,"4"
2925,4535,"1"
2925,2895,"3"
2925,4017,"4"
2926,4518,"3"
2926,6585,"1"
2926,2030,"1"
2926,5837,"2"
2926,2596,"0"
2926,6254,"1"
2926,4651,"1"
2926,3529,"4"
2926,2926,"1"
2927,4665,"4"
2927,6770,"1"
2927,3187,"4"
2927,5043,"4"
2927,833,"1"
2927,6481,"1"
2927,2829,"2"
2928,3239,"0"
2928,1878,"2"
2928,1601,"1"
2928,4761,"4"
2928,4556,"4"
2928,3591,"4"
2928,6889,"0"
2928,2341,"1"
2928,6387,"0"
2928,7156,"1"
2928,6185,"4"
2928,3720,"1"
2928,2641,"1"
2928,1973,"4"
2928,1839,"2"
2929,4196,"3"
2929,5631,"3"
2929,3494,"4"
2929,1146,"1"
2929,2226,"1"
2929,2281,"1"
2929,6439,"4"
2929,5068,"1"
2930,3950,"4"
2930,4569,"1"
2930,2063,"4"
2930,2552,"3"
2930,1015,"1"
2930,4581,"1"
2930,2207,"1"
2930,1479,"4"
2931,5581,"4"
2931,646,"1"
2931,3004,"1"
2931,5006,"1"
2931,4138,"1"
2931,733,"1"
2931,7054,"1"
2932,4295,"0"
2932,1230,"0"
2932,6626,"1"
2932,2703,"4"
2932,6926,"1"
2932,3265,"4"
2932,6314,"1"
2932,6350,"1"
2932,3286,"0"
2932,2971,"0"
2932,2812,"4"
2933,4844,"0"
2933,5740,"1"
2933,6422,"4"
2933,3098,"4"
2933,1083,"1"
2933,2794,"0"
2933,6979,"1"
2933,5890,"2"
2933,608,"1"
2933,3510,"1"
2933,3370,"1"
2933,1191,"1"
2934,1558,"1"
2934,58,"1"
2934,2624,"1"
2934,5030,"4"
2934,2101,"4"
2934,6857,"4"
2934,6210,"0"
2934,4631,"1"
2934,5914,"1"
2934,4721,"1"
2935,3978,"1"
2935,3759,"4"
2935,3021,"0"
2935,5103,"3"
2935,6288,"1"
2935,4912,"0"
2935,5998,"2"
2935,7031,"1"
2935,6063,"1"
2935,5146,"0"
2935,3922,"4"
2935,6370,"4"
2935,1634,"1"
2935,1449,"4"
2936,4178,"1"
2936,34,"1"
2936,4276,"1"
2936,1792,"2"
2936,438,"4"
2936,6171,"1"
2936,5932,"1"
2936,5870,"2"
2936,5229,"0"
2936,3324,"4"
2936,5167,"4"
2936,3342,"1"
2936,3670,"1"
2937,4054,"1"
2937,7106,"1"
2937,6121,"0"
2937,4825,"1"
2937,5796,"1"
2937,6496,"1"
2937,4328,"3"
2937,4377,"3"
2937,2950,"0"
2937,2753,"4"
2937,5360,"1"
2937,4255,"4"
2937,1389,"3"
2937,6780,"1"
2938,5129,"0"
2938,3160,"1"
2938,1733,"1"
2938,6097,"3"
2938,4034,"1"
2938,879,"0"
2938,4402,"1"
2938,5980,"2"
2938,3701,"4"
2938,3582,"4"
2938,4439,"4"
2938,7070,"1"
2939,1346,"1"
2939,4947,"4"
2939,5020,"1"
2939,1868,"2"
2939,6014,"2"
2939,950,"0"
2939,3252,"4"
2939,3631,"1"
2939,2877,"3"
2940,1954,"4"
2940,3204,"4"
2940,1660,"1"
2940,629,"1"
2940,3071,"4"
2940,2664,"1"
2940,2583,"1"
2940,72,"1"
2941,1896,"2"
2941,4608,"1"
2941,4687,"0"
2941,4672,"0"
2941,5213,"3"
2941,1577,"1"
2941,5636,"3"
2941,3805,"1"
2942,2850,"2"
2942,4734,"4"
2942,5613,"4"
2942,3108,"4"
2942,3562,"1"
2942,5510,"1"
2942,2988,"1"
2942,3536,"1"
2942,4754,"4"
2942,6464,"1"
2942,3302,"1"
2942,3137,"1"
2942,6539,"1"
2942,5185,"3"
2942,1591,"1"
2942,5817,"2"
2942,1938,"1"
2942,6225,"0"
2942,3604,"1"
2943,4806,"4"
2943,3479,"4"
2943,6753,"1"
2943,549,"1"
2943,2908,"3"
2943,2174,"1"
2943,5725,"0"
2944,5198,"3"
2944,2206,"1"
2944,4150,"0"
2944,3181,"4"
2944,6817,"1"
2944,6001,"1"
2944,6725,"1"
2944,1503,"1"
2944,5423,"4"
2944,6632,"1"
2944,6193,"1"
2945,1209,"1"
2945,1257,"4"
2945,987,"1"
2945,4294,"4"
2945,4355,"1"
2945,669,"1"
2945,4504,"4"
2945,4081,"0"
2945,3722,"4"
2945,2053,"1"
2946,6525,"1"
2946,2785,"4"
2946,4540,"1"
2946,89,"1"
2946,6034,"2"
2946,3961,"0"
2946,852,"0"
2946,4479,"4"
2946,1873,"2"
2946,752,"4"
2946,1055,"1"
2946,6404,"4"
2947,5696,"1"
2947,4570,"1"
2947,4661,"1"
2947,5140,"1"
2947,4171,"3"
2947,6687,"1"
2947,2189,"1"
2947,5248,"3"
2947,1173,"3"
2947,2020,"4"
2947,2427,"3"
2947,5134,"1"
2947,6502,"1"
2947,2726,"1"
2948,6368,"1"
2948,5327,"1"
2948,4651,"1"
2948,5378,"0"
2948,1129,"3"
2948,5485,"1"
2948,6580,"2"
2948,5442,"1"
2948,6648,"1"
2948,5156,"0"
2949,3224,"0"
2949,4199,"3"
2949,3040,"0"
2949,2116,"0"
2949,5764,"1"
2949,5947,"2"
2949,6793,"1"
2949,6249,"1"
2949,3819,"1"
2949,476,"1"
2949,3013,"1"
2950,2315,"1"
2950,4875,"1"
2950,1526,"0"
2950,2251,"1"
2950,5404,"4"
2950,5293,"1"
2950,788,"1"
2951,6155,"1"
2951,4746,"1"
2951,4327,"1"
2951,3338,"0"
2951,2336,"1"
2951,2559,"4"
2951,6059,"4"
2951,5076,"4"
2952,3839,"1"
2952,1926,"2"
2952,3240,"1"
2952,3785,"1"
2952,1621,"1"
2952,1010,"1"
2952,5932,"2"
2952,3321,"4"
2953,2889,"3"
2953,5893,"3"
2953,2094,"1"
2953,1850,"2"
2953,912,"1"
2953,7086,"1"
2953,2142,"1"
2953,1892,"2"
2953,4635,"1"
2953,6769,"1"
2953,4025,"4"
2953,5990,"2"
2953,6557,"2"
2954,5459,"1"
2954,2934,"1"
2954,4106,"1"
2954,3581,"1"
2954,5265,"4"
2954,7139,"1"
2954,6854,"1"
2954,1412,"1"
2954,6182,"3"
2954,2610,"4"
2954,6600,"2"
2954,508,"1"
2954,3460,"4"
2954,4900,"4"
2955,1329,"1"
2955,6883,"1"
2955,827,"1"
2955,1432,"4"
2955,1705,"1"
2955,3284,"1"
2955,3945,"1"
2955,2836,"2"
2955,3547,"0"
2955,3434,"1"
2955,6121,"3"
2955,1103,"4"
2955,3668,"3"
2955,3388,"4"
2956,1603,"3"
2956,4920,"3"
2956,6673,"1"
2956,2683,"1"
2956,1645,"1"
2956,3206,"1"
2956,6842,"1"
2956,6012,"2"
2956,1455,"4"
2956,1726,"1"
2956,3164,"1"
2957,3362,"1"
2957,7114,"1"
2957,2632,"1"
2957,738,"3"
2957,1231,"1"
2957,5678,"0"
2957,4590,"1"
2957,871,"1"
2957,4064,"1"
2958,1477,"4"
2958,356,"1"
2958,5200,"3"
2958,2969,"3"
2958,5921,"2"
2958,4383,"4"
2958,5663,"0"
2958,4660,"1"
2958,1276,"0"
2958,6739,"1"
2958,3130,"0"
2958,4141,"0"
2958,3261,"0"
2959,5834,"2"
2959,5585,"4"
2959,2224,"1"
2959,3104,"4"
2959,5860,"3"
2959,67,"0"
2959,102,"1"
2959,596,"1"
2959,6829,"1"
2959,4847,"1"
2959,2591,"1"
2959,4713,"0"
2960,122,"1"
2960,5715,"3"
2960,6512,"1"
2960,5165,"4"
2960,2205,"0"
2960,392,"1"
2960,3070,"1"
2960,6330,"1"
2960,4813,"3"
2961,1160,"1"
2961,3566,"0"
2961,1578,"1"
2961,43,"1"
2961,5230,"3"
2961,2274,"2"
2961,2864,"1"
2961,3056,"4"
2962,5502,"1"
2962,2747,"1"
2962,2162,"3"
2962,6205,"1"
2962,4276,"3"
2962,1877,"2"
2962,1979,"1"
2963,2289,"1"
2963,2765,"1"
2963,2812,"2"
2963,6278,"1"
2963,4300,"1"
2963,4042,"4"
2963,4426,"1"
2963,1295,"1"
2963,5804,"2"
2963,5342,"4"
2963,3511,"3"
2963,439,"1"
2963,5967,"3"
2963,2652,"1"
2963,6431,"1"
2963,2036,"1"
2964,88,"1"
2964,6076,"1"
2964,4757,"0"
2964,5605,"0"
2964,5905,"2"
2964,2303,"4"
2965,6384,"1"
2965,1933,"1"
2965,4087,"1"
2965,5024,"4"
2965,4887,"1"
2965,2445,"4"
2965,3345,"0"
2965,1191,"3"
2965,6808,"1"
2965,4457,"0"
2965,6724,"1"
2966,2082,"1"
2966,6658,"2"
2966,6365,"1"
2966,3863,"1"
2966,5952,"2"
2966,3697,"1"
2966,5376,"4"
2966,3636,"3"
2966,3085,"1"
2966,3179,"3"
2966,7125,"1"
2966,1667,"1"
2966,3406,"0"
2966,2550,"4"
2966,4551,"4"
2966,3311,"0"
2966,2190,"1"
2967,5475,"1"
2967,6235,"1"
2967,3485,"0"
2967,4320,"1"
2967,6049,"1"
2967,1080,"1"
2967,636,"1"
2967,6848,"1"
2967,4505,"0"
2967,6454,"3"
2967,1129,"1"
2968,1363,"1"
2968,4342,"1"
2968,4480,"1"
2968,1695,"1"
2968,5732,"1"
2968,2898,"3"
2968,2990,"1"
2969,4527,"1"
2969,6351,"4"
2969,2944,"3"
2969,3968,"2"
2969,2783,"4"
2969,5873,"2"
2969,5043,"1"
2969,5175,"3"
2969,6674,"1"
2969,3601,"0"
2969,5360,"4"
2969,3665,"3"
2969,4128,"3"
2969,4628,"3"
2969,2504,"1"
2970,6786,"1"
2970,3330,"0"
2970,4835,"1"
2970,4947,"3"
2970,5126,"1"
2970,3744,"4"
2970,333,"1"
2971,1542,"1"
2971,2337,"3"
2971,6752,"3"
2971,3119,"4"
2971,5411,"3"
2971,136,"1"
2971,4264,"1"
2972,5643,"1"
2972,3007,"1"
2972,1452,"1"
2972,6258,"1"
2972,5192,"1"
2972,7013,"1"
2972,879,"1"
2972,6866,"1"
2972,3469,"0"
2972,3227,"1"
2972,6541,"2"
2972,5393,"3"
2972,6489,"2"
2972,5764,"2"
2972,2482,"1"
2973,6110,"1"
2973,6986,"1"
2973,1515,"4"
2973,854,"1"
2973,4052,"4"
2973,2105,"4"
2973,556,"1"
2973,4108,"4"
2973,5013,"4"
2973,4017,"3"
2974,2690,"3"
2974,4571,"1"
2974,1961,"2"
2974,797,"3"
2974,2171,"1"
2974,4684,"1"
2974,3536,"1"
2974,1318,"1"
2974,767,"1"
2974,2668,"1"
2974,2059,"1"
2974,4368,"1"
2975,3384,"4"
2975,4160,"1"
2975,6896,"1"
2975,1217,"4"
2975,4398,"1"
2975,6412,"1"
2975,2372,"1"
2975,3568,"4"
2975,4183,"1"
2975,5683,"0"
2976,4981,"4"
2976,4853,"4"
2976,2203,"0"
2976,4900,"4"
2976,4664,"1"
2976,312,"1"
2976,4823,"4"
2976,3243,"1"
2976,6638,"2"
2976,3280,"4"
2977,2586,"3"
2977,2407,"1"
2977,2429,"4"
2977,5701,"1"
2977,2132,"1"
2977,1636,"1"
2977,2559,"1"
2977,1939,"1"
2977,5001,"4"
2977,6583,"2"
2977,5941,"2"
2977,5325,"4"
2977,5989,"2"
2977,3210,"4"
2977,6520,"2"
2977,4791,"1"
2978,4654,"1"
2978,1241,"1"
2978,3418,"4"
2978,99,"1"
2978,525,"1"
2978,5078,"1"
2978,3038,"4"
2978,2531,"4"
2978,2652,"1"
2978,2247,"4"
2979,7058,"1"
2979,6166,"1"
2979,1608,"1"
2979,5290,"4"
2979,2833,"2"
2980,6690,"1"
2980,3436,"0"
2980,5568,"1"
2980,3710,"1"
2980,6028,"2"
2980,1762,"3"
2980,6075,"1"
2980,4534,"1"
2980,5433,"3"
2980,3831,"1"
2981,123,"1"
2981,2925,"1"
2981,6780,"1"
2981,4597,"1"
2981,2810,"2"
2981,1697,"1"
2981,80,"1"
2981,4863,"1"
2981,6611,"2"
2981,2190,"1"
2981,1063,"1"
2981,3079,"0"
2981,5254,"1"
2981,2956,"3"
2981,5918,"1"
2982,2869,"1"
2982,3853,"1"
2982,62,"1"
2982,3057,"4"
2982,2973,"1"
2982,4309,"1"
2982,709,"3"
2982,1168,"0"
2982,4066,"0"
2982,476,"1"
2983,3361,"0"
2983,2214,"1"
2983,6134,"1"
2983,2762,"1"
2983,5163,"4"
2983,3341,"1"
2983,402,"1"
2983,5182,"1"
2983,6007,"3"
2983,1342,"0"
2983,6212,"1"
2984,3190,"4"
2984,7115,"4"
2984,5828,"2"
2984,5456,"0"
2984,6376,"1"
2984,4648,"1"
2984,4256,"4"
2984,3806,"1"
2984,1488,"1"
2984,2721,"1"
2984,6671,"1"
2984,3317,"1"
2984,6559,"2"
2985,24,"1"
2985,5848,"2"
2985,5218,"0"
2985,6304,"1"
2985,5381,"1"
2985,3780,"4"
2985,6710,"1"
2985,4614,"1"
2985,3553,"4"
2985,1729,"3"
2985,3490,"1"
2985,5773,"2"
2986,1443,"4"
2986,2450,"1"
2986,6097,"3"
2986,3657,"0"
2986,6806,"1"
2986,985,"0"
2986,5882,"2"
2986,2280,"1"
2986,6047,"2"
2987,1118,"1"
2987,441,"1"
2987,1405,"1"
2987,4039,"1"
2987,3398,"0"
2987,6845,"1"
2987,4457,"1"
2987,2986,"0"
2987,2151,"1"
2987,4761,"0"
2987,1578,"0"
2988,4674,"1"
2988,5342,"4"
2988,4555,"1"
2988,3125,"1"
2988,2354,"0"
2988,3931,"0"
2988,5536,"1"
2988,2910,"1"
2988,4119,"4"
2988,6879,"4"
2988,4487,"0"
2989,3617,"1"
2989,5362,"1"
2989,2093,"1"
2989,2316,"1"
2989,6445,"1"
2989,1263,"4"
2989,1235,"1"
2989,5522,"1"
2989,6251,"1"
2989,373,"0"
2990,3236,"1"
2990,4684,"1"
2990,1832,"3"
2990,4425,"1"
2990,5486,"1"
2990,2793,"4"
2990,825,"1"
2990,6756,"1"
2990,5967,"3"
2990,4148,"1"
2990,3455,"1"
2990,2889,"2"
2990,141,"1"
2991,4370,"1"
2991,5096,"3"
2991,729,"1"
2991,2570,"1"
2991,6475,"2"
2991,6186,"1"
2991,2666,"0"
2992,6368,"4"
2992,6652,"2"
2992,6330,"0"
2992,6393,"1"
2992,5935,"1"
2992,1922,"4"
2992,4632,"1"
2992,2489,"1"
2992,3705,"1"
2992,6351,"4"
2993,4578,"1"
2993,4342,"1"
2993,6061,"1"
2993,6786,"1"
2993,242,"1"
2993,3985,"4"
2993,2626,"4"
2993,1797,"1"
2994,5020,"4"
2994,1945,"2"
2994,1301,"1"
2994,4895,"1"
2994,1707,"1"
2994,4019,"3"
2994,3222,"1"
2994,3475,"0"
2994,4961,"4"
2994,2189,"4"
2995,4272,"1"
2995,1657,"1"
2995,6821,"1"
2995,5402,"3"
2995,4242,"0"
2995,1856,"1"
2995,672,"1"
2995,3692,"1"
2995,4904,"1"
2995,5628,"1"
2995,3586,"1"
2995,4709,"1"
2995,6728,"1"
2995,3039,"0"
2995,3634,"4"
2995,2692,"1"
2995,4992,"4"
2996,3735,"1"
2996,5810,"0"
2996,6280,"4"
2996,2983,"0"
2996,4314,"4"
2996,2077,"1"
2996,3281,"4"
2996,3073,"1"
2996,2258,"0"
2996,743,"1"
2996,2132,"4"
2996,4444,"1"
2996,3301,"4"
2997,6524,"2"
2997,2229,"4"
2997,6865,"4"
2997,160,"1"
2998,4838,"1"
2998,4530,"1"
2998,3422,"1"
2998,2168,"1"
2998,2938,"1"
2998,3162,"4"
2998,787,"1"
2999,5779,"1"
2999,883,"0"
2999,4073,"0"
2999,4095,"4"
2999,1967,"2"
2999,328,"1"
2999,4052,"0"
2999,2818,"2"
2999,4510,"0"
2999,3550,"4"
2999,6929,"1"
2999,1325,"1"
2999,2153,"0"
2999,5281,"4"
2999,945,"1"
2999,3091,"0"
2999,3567,"4"
3000,3528,"4"
3000,5257,"1"
3000,3601,"1"
3000,5740,"1"
3000,1812,"1"
3000,3942,"1"
3000,5547,"1"
3000,1206,"0"
3000,6117,"3"
3000,4005,"3"
3000,2303,"4"
3000,2998,"1"
3001,3144,"1"
3001,6500,"2"
3001,3251,"1"
3001,1457,"4"
3001,2605,"1"
3001,5904,"2"
3001,122,"0"
3001,2453,"4"
3001,2291,"1"
3001,6248,"1"
3001,3780,"1"
3001,276,"1"
3001,1513,"1"
3002,6079,"1"
3002,2049,"1"
3002,4571,"1"
3002,6458,"1"
3002,2365,"0"
3002,5191,"4"
3002,1435,"0"
3002,2901,"1"
3003,4939,"1"
3003,4285,"0"
3003,5593,"0"
3003,2770,"0"
3003,5235,"1"
3003,2208,"1"
3003,4546,"4"
3003,2964,"3"
3003,1773,"3"
3003,4920,"1"
3004,3958,"4"
3004,4894,"1"
3004,5506,"0"
3004,4817,"1"
3004,6674,"2"
3004,5375,"2"
3004,1734,"1"
3004,5568,"3"
3004,3322,"4"
3004,4636,"0"
3004,1691,"1"
3004,5930,"1"
3004,5348,"3"
3004,6744,"1"
3005,3177,"0"
3005,6276,"1"
3005,2392,"1"
3005,4660,"1"
3005,6628,"2"
3005,5858,"2"
3006,5453,"0"
3006,2584,"4"
3006,5669,"3"
3006,4137,"0"
3006,3805,"1"
3006,5943,"2"
3006,4462,"1"
3007,3375,"3"
3007,7030,"1"
3007,4033,"4"
3007,1621,"1"
3007,3345,"1"
3007,5830,"2"
3008,7087,"1"
3008,6797,"4"
3008,4875,"1"
3009,3218,"3"
3009,6481,"2"
3009,2487,"2"
3009,4364,"1"
3010,4791,"0"
3010,5727,"1"
3010,5985,"2"
3010,6774,"1"
3010,2178,"1"
3010,3125,"0"
3010,384,"1"
3010,3009,"4"
3010,2272,"1"
3011,5126,"1"
3011,3033,"1"
3011,718,"3"
3011,4297,"1"
3011,6348,"4"
3011,1412,"0"
3011,4628,"0"
3011,82,"1"
3012,3455,"4"
3012,5522,"1"
3012,6181,"3"
3012,4254,"1"
3012,4317,"4"
3012,3652,"4"
3012,6007,"2"
3012,2802,"4"
3012,4560,"1"
3012,4686,"1"
3013,3081,"1"
3013,5267,"1"
3013,2128,"1"
3013,3931,"1"
3013,15,"0"
3014,3836,"1"
3014,905,"1"
3014,556,"1"
3014,6650,"2"
3014,2153,"1"
3014,6367,"1"
3014,3577,"4"
3014,6384,"1"
3014,1652,"1"
3014,6405,"0"
3014,2036,"4"
3014,2546,"3"
3014,1047,"1"
3014,6975,"1"
3014,5779,"1"
3014,2699,"4"
3015,6251,"4"
3015,5388,"4"
3015,1237,"1"
3015,4600,"1"
3015,1270,"1"
3015,1851,"1"
3015,6199,"3"
3016,4224,"0"
3016,4076,"4"
3016,6606,"2"
3016,4904,"1"
3016,1482,"1"
3016,5253,"1"
3016,2241,"4"
3016,4987,"4"
3016,6857,"1"
3016,2306,"4"
3016,1808,"1"
3016,1501,"4"
3016,5637,"0"
3017,1786,"1"
3017,5651,"1"
3017,4520,"0"
3017,236,"1"
3017,4438,"4"
3018,262,"1"
3018,2372,"1"
3018,6272,"3"
3018,4334,"1"
3018,4492,"0"
3018,2901,"1"
3018,2628,"0"
3018,2992,"1"
3018,3562,"1"
3018,6447,"1"
3018,6621,"2"
3018,5952,"2"
3019,843,"1"
3019,3418,"0"
3019,3484,"0"
3019,3601,"4"
3019,2878,"1"
3019,6327,"1"
3019,1521,"1"
3019,5887,"2"
3019,3275,"1"
3019,2290,"0"
3019,2457,"1"
3019,5348,"0"
3019,3057,"0"
3020,6706,"2"
3020,5574,"4"
3020,6293,"1"
3020,3973,"0"
3020,103,"1"
3020,35,"0"
3020,3709,"0"
3020,2768,"4"
3020,5333,"4"
3020,6751,"1"
3020,5626,"0"
3020,5491,"0"
3020,2258,"3"
3020,1086,"0"
3020,6041,"3"
3020,991,"1"
3021,3536,"4"
3021,5369,"4"
3021,4349,"1"
3021,3995,"0"
3021,3727,"0"
3021,6140,"1"
3022,2527,"1"
3022,4059,"0"
3022,1300,"1"
3022,4037,"1"
3022,3250,"1"
3022,4546,"4"
3022,5540,"1"
3022,1832,"1"
3022,5356,"0"
3022,4461,"1"
3023,5426,"4"
3023,2608,"1"
3023,779,"3"
3023,2936,"1"
3023,5762,"2"
3023,6996,"1"
3023,2189,"1"
3023,155,"1"
3024,3303,"4"
3024,2748,"4"
3024,1901,"1"
3024,6887,"1"
3024,3146,"4"
3024,696,"3"
3024,1392,"0"
3024,6802,"4"
3024,6665,"2"
3024,3766,"4"
3024,4100,"4"
3025,6084,"1"
3025,4965,"1"
3025,2851,"4"
3025,2663,"4"
3025,4680,"0"
3025,3172,"1"
3025,3186,"1"
3025,1586,"0"
3025,1331,"0"
3025,6728,"1"
3025,5098,"3"
3025,1427,"0"
3025,1213,"1"
3025,5029,"4"
3025,934,"1"
3025,4256,"1"
3025,2114,"4"
3026,6533,"2"
3026,3125,"4"
3026,2155,"4"
3026,3947,"4"
3026,7045,"1"
3026,5443,"0"
3026,4016,"0"
3026,3922,"3"
3027,2483,"2"
3027,2565,"3"
3027,3620,"0"
3027,2146,"4"
3027,5246,"1"
3027,1671,"3"
3027,2508,"0"
3027,6489,"2"
3028,2587,"0"
3028,6687,"2"
3028,5211,"1"
3028,3224,"0"
3028,1977,"1"
3028,2389,"4"
3028,2169,"4"
3028,4561,"4"
3028,5458,"4"
3028,5841,"2"
3028,5937,"2"
3028,6117,"1"
3029,6584,"2"
3029,5315,"4"
3029,1732,"1"
3029,6617,"2"
3029,5922,"1"
3029,729,"3"
3029,1130,"1"
3030,4622,"1"
3030,4666,"0"
3030,2323,"0"
3030,5597,"0"
3030,2995,"1"
3030,3397,"0"
3030,3064,"4"
3030,330,"1"
3031,2207,"1"
3031,6561,"2"
3031,3805,"1"
3031,119,"1"
3031,5952,"1"
3031,2136,"4"
3031,2968,"1"
3031,1861,"1"
3031,2789,"1"
3031,3359,"4"
3032,5813,"2"
3032,3037,"0"
3032,5554,"0"
3032,5867,"2"
3032,4640,"4"
3032,2277,"3"
3032,5988,"2"
3033,5231,"1"
3033,4273,"0"
3033,3556,"4"
3033,5786,"2"
3033,6633,"2"
3033,5472,"4"
3033,3571,"4"
3033,4535,"1"
3033,6306,"4"
3033,1520,"1"
3033,1192,"4"
3033,3743,"0"
3033,3330,"0"
3033,6231,"4"
3033,5517,"1"
3033,61,"0"
3034,3086,"4"
3034,1163,"1"
3034,1492,"1"
3034,5076,"3"
3034,4256,"1"
3034,598,"1"
3034,1767,"1"
3035,5729,"0"
3035,4203,"1"
3035,4305,"3"
3035,754,"3"
3035,3446,"4"
3035,876,"1"
3035,4078,"4"
3035,4712,"3"
3036,6761,"1"
3036,2541,"1"
